Plate_ID,Batch_ID,Run_Date,Analyst,Instrument_ID,Read_Order,Well,Row,Column,Sample_ID,Sample_Type,Replicate,Dilution_Factor,Expected_Concentration_pg_mL,Synthetic_True_Final_Concentration_pg_mL,OD450,Calculated_Assay_Concentration_pg_mL,Calculated_Final_Concentration_pg_mL,Result_Qualifier,Replicate_CV_Pct,Recovery_Pct,Sample_QC_Flag
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,41,D5,D,5,SMP-0049,Unknown,1,1,,136.0095,0.68963,137.531,137.531,Quantifiable,0.63,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,42,D6,D,6,SMP-0049,Unknown,2,1,,136.0095,0.68443,136.3167,136.3167,Quantifiable,0.63,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,43,D7,D,7,SMP-0050,Unknown,1,2,,13.5318,0.07027,6.7788,13.5575,<LLOQ,4.31,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,44,D8,D,8,SMP-0050,Unknown,2,2,,13.5318,0.06883,6.3774,12.7547,<LLOQ,4.31,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,45,D9,D,9,SMP-0051,Unknown,1,2,,222.606,0.58734,114.3838,228.7677,Quantifiable,2.74,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,46,D10,D,10,SMP-0051,Unknown,2,2,,222.606,0.56736,110.0332,220.0663,Quantifiable,2.74,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,47,D11,D,11,SMP-0052,Unknown,1,1,,771.5508,1.852,767.1536,767.1536,Quantifiable,0.46,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,48,D12,D,12,SMP-0052,Unknown,2,1,,771.5508,1.85547,772.1675,772.1675,Quantifiable,0.46,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,49,E1,E,1,STD_125,Standard,1,1,125.0,125.0,0.63005,123.8589,123.8589,N/A,1.63,97.96,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,50,E2,E,2,STD_125,Standard,2,1,125.0,125.0,0.61743,121.0325,121.0325,N/A,1.63,97.96,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,51,E3,E,3,SMP-0053,Unknown,1,2,,183.9166,0.46963,89.4237,178.8475,Quantifiable,1.95,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,52,E4,E,4,SMP-0053,Unknown,2,2,,183.9166,0.48177,91.93,183.86,Quantifiable,1.95,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,53,E5,E,5,SMP-0054,Unknown,1,1,,20.1149,0.12317,19.5123,19.5123,<LLOQ,0.12,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,54,E6,E,6,SMP-0054,Unknown,2,1,,20.1149,0.12303,19.4794,19.4794,<LLOQ,0.12,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,55,E7,E,7,SMP-0055,Unknown,1,2,,27.2801,0.09847,13.8995,27.799,<LLOQ,2.2,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,56,E8,E,8,SMP-0055,Unknown,2,2,,27.2801,0.09667,13.4738,26.9477,<LLOQ,2.2,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,57,E9,E,9,SMP-0056,Unknown,1,10,,36.681,0.06605,5.5842,55.8416,<LLOQ,32.7,,Review
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,58,E10,E,10,SMP-0056,Unknown,2,10,,36.681,0.05921,3.487,34.8698,<LLOQ,32.7,,Review
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,59,E11,E,11,SMP-0057,Unknown,1,1,,107.9904,0.55664,107.7206,107.7206,Quantifiable,1.18,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,60,E12,E,12,SMP-0057,Unknown,2,1,,107.9904,0.56506,109.537,109.537,Quantifiable,1.18,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,61,F1,F,1,STD_62.5,Standard,1,1,62.5,62.5,0.34293,63.9069,63.9069,N/A,2.66,100.36,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,62,F2,F,2,STD_62.5,Standard,2,1,62.5,62.5,0.331,61.5468,61.5468,N/A,2.66,100.36,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,63,F3,F,3,SMP-0058,Unknown,1,2,,547.2652,1.13512,265.5468,531.0937,Quantifiable,1.07,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,64,F4,F,4,SMP-0058,Unknown,2,2,,547.2652,1.14629,269.5972,539.1944,Quantifiable,1.07,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,65,F5,F,5,SMP-0059,Unknown,1,2,,291.5867,0.72319,145.4921,290.9843,Quantifiable,1.29,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,66,F6,F,6,SMP-0059,Unknown,2,2,,291.5867,0.73431,148.1756,296.3512,Quantifiable,1.29,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,67,F7,F,7,SMP-0060,Unknown,1,5,,126.4753,0.15181,25.667,128.3349,Quantifiable,0.39,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,68,F8,F,8,SMP-0060,Unknown,2,5,,126.4753,0.15115,25.5275,127.6373,Quantifiable,0.39,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,69,F9,F,9,SMP-0061,Unknown,1,1,,44.5482,0.2454,44.6417,44.6417,Quantifiable,1.24,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,70,F10,F,10,SMP-0061,Unknown,2,1,,44.5482,0.2494,45.433,45.433,Quantifiable,1.24,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,71,F11,F,11,SMP-0062,Unknown,1,2,,310.7736,0.77474,158.1251,316.2502,Quantifiable,2.0,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,72,F12,F,12,SMP-0062,Unknown,2,2,,310.7736,0.75696,153.711,307.4221,Quantifiable,2.0,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,73,G1,G,1,STD_31.25,Standard,1,1,31.25,31.25,0.17755,31.0077,31.0077,N/A,5.93,103.57,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,74,G2,G,2,STD_31.25,Standard,2,1,31.25,31.25,0.19086,33.7229,33.7229,N/A,5.93,103.57,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,75,G3,G,3,SMP-0063,Unknown,1,2,,66.3011,0.17451,30.3845,60.7691,Quantifiable,9.75,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,76,G4,G,4,SMP-0063,Unknown,2,2,,66.3011,0.19661,34.8865,69.7731,Quantifiable,9.75,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,77,G5,G,5,SMP-0064,Unknown,1,1,,34.1764,0.1854,32.612,32.612,Quantifiable,0.26,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,78,G6,G,6,SMP-0064,Unknown,2,1,,34.1764,0.18599,32.7314,32.7314,Quantifiable,0.26,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,79,G7,G,7,SMP-0065,Unknown,1,1,,159.17,0.78885,161.6744,161.6744,Quantifiable,2.02,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,80,G8,G,8,SMP-0065,Unknown,2,1,,159.17,0.77073,157.123,157.123,Quantifiable,2.02,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,81,G9,G,9,SMP-0066,Unknown,1,1,,1340.5847,2.10065,1362.9798,1362.9798,Quantifiable,2.69,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,82,G10,G,10,SMP-0066,Unknown,2,1,,1340.5847,2.11319,1415.8646,1415.8646,Quantifiable,2.69,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,83,G11,G,11,SMP-0067,Unknown,1,2,,133.0104,0.34692,64.6967,129.3934,Quantifiable,0.76,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,84,G12,G,12,SMP-0067,Unknown,2,2,,133.0104,0.34342,64.0037,128.0073,Quantifiable,0.76,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,85,H1,H,1,STD_15.625,Standard,1,1,15.625,15.625,0.09591,13.2934,13.2934,N/A,10.02,91.56,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,86,H2,H,2,STD_15.625,Standard,2,1,15.625,15.625,0.10457,15.3205,15.3205,N/A,10.02,91.56,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,87,H3,H,3,SMP-0068,Unknown,1,1,,700.1803,1.78698,682.3575,682.3575,Quantifiable,4.37,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,88,H4,H,4,SMP-0068,Unknown,2,1,,700.1803,1.82192,725.9057,725.9057,Quantifiable,4.37,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,89,H5,H,5,SMP-0069,Unknown,1,1,,1609.6161,2.13936,1540.2188,1540.2188,Quantifiable,10.98,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,90,H6,H,6,SMP-0069,Unknown,2,1,,1609.6161,2.1824,1799.5539,1799.5539,Quantifiable,10.98,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,91,H7,H,7,SMP-0070,Unknown,1,2,,32.9022,0.11301,17.2462,34.4925,<LLOQ,11.17,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,92,H8,H,8,SMP-0070,Unknown,2,2,,32.9022,0.10199,14.722,29.444,<LLOQ,11.17,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,93,H9,H,9,SMP-0071,Unknown,1,5,,2366.943,1.54241,464.5751,2322.8755,Quantifiable,3.54,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,94,H10,H,10,SMP-0071,Unknown,2,5,,2366.943,1.57664,488.4237,2442.1186,Quantifiable,3.54,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,95,H11,H,11,SMP-0072,Unknown,1,5,,1798.3269,1.37837,369.0029,1845.0147,Quantifiable,3.37,,Pass
PLT-002,BATCH-01,2026-01-08,Analyst_B,ELISA_Reader_02,96,H12,H,12,SMP-0072,Unknown,2,5,,1798.3269,1.34345,351.8379,1759.1896,Quantifiable,3.37,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,1,A1,A,1,STD_2000,Standard,1,1,2000.0,2000.0,2.28315,1823.6766,1823.6766,N/A,11.62,99.35,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,2,A2,A,2,STD_2000,Standard,2,1,2000.0,2000.0,2.32386,2150.3156,2150.3156,N/A,11.62,99.35,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,3,A3,A,3,BLANK,Blank,1,1,0.0,0.0,0.04304,0.0012,0.0012,N/A,0.0,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,4,A4,A,4,BLANK,Blank,2,1,0.0,0.0,0.04157,0.0012,0.0012,N/A,0.0,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,5,A5,A,5,SMP-0073,Unknown,1,1,,131.878,0.7519,133.2237,133.2237,Quantifiable,0.07,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,6,A6,A,6,SMP-0073,Unknown,2,1,,131.878,0.75133,133.0989,133.0989,Quantifiable,0.07,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,7,A7,A,7,SMP-0074,Unknown,1,1,,77.9987,0.47112,77.0814,77.0814,Quantifiable,1.88,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,8,A8,A,8,SMP-0074,Unknown,2,1,,77.9987,0.48247,79.1639,79.1639,Quantifiable,1.88,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,9,A9,A,9,SMP-0075,Unknown,1,2,,36.1842,0.13646,18.755,37.51,<LLOQ,1.68,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,10,A10,A,10,SMP-0075,Unknown,2,2,,36.1842,0.139,19.2056,38.4111,<LLOQ,1.68,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,11,A11,A,11,SMP-0076,Unknown,1,10,,22.4358,0.05426,2.7923,27.9228,<LLOQ,26.15,,Review
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,12,A12,A,12,SMP-0076,Unknown,2,10,,22.4358,0.05073,1.9208,19.2077,<LLOQ,26.15,,Review
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,13,B1,B,1,STD_1000,Standard,1,1,1000.0,1000.0,2.08403,1030.4337,1030.4337,N/A,0.98,102.33,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,14,B2,B,2,STD_1000,Standard,2,1,1000.0,1000.0,2.07791,1016.2097,1016.2097,N/A,0.98,102.33,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,15,B3,B,3,QC_Low,QC,1,1,50.0,50.0,0.31923,50.1973,50.1973,N/A,1.21,99.55,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,16,B4,B,4,QC_Low,QC,2,1,50.0,50.0,0.3143,49.3491,49.3491,N/A,1.21,99.55,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,17,B5,B,5,SMP-0077,Unknown,1,10,,42.8698,0.06044,4.2129,42.1288,<LLOQ,10.14,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,18,B6,B,6,SMP-0077,Unknown,2,10,,42.8698,0.05794,3.6493,36.4925,<LLOQ,10.14,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,19,B7,B,7,SMP-0078,Unknown,1,1,,131.3696,0.7415,130.9376,130.9376,Quantifiable,1.77,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,20,B8,B,8,SMP-0078,Unknown,2,1,,131.3696,0.75654,134.2499,134.2499,Quantifiable,1.77,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,21,B9,B,9,SMP-0079,Unknown,1,5,,1295.207,1.19588,255.0479,1275.2394,Quantifiable,2.26,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,22,B10,B,10,SMP-0079,Unknown,2,5,,1295.207,1.21945,263.3242,1316.6209,Quantifiable,2.26,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,23,B11,B,11,SMP-0080,Unknown,1,10,,42.9553,0.0588,3.8458,38.4579,<LLOQ,9.02,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,24,B12,B,12,SMP-0080,Unknown,2,10,,42.9553,0.06115,4.37,43.7002,<LLOQ,9.02,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,25,C1,C,1,STD_500,Standard,1,1,500.0,500.0,1.63898,469.9516,469.9516,N/A,2.32,95.56,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,26,C2,C,2,STD_500,Standard,2,1,500.0,500.0,1.66127,485.6463,485.6463,N/A,2.32,95.56,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,27,C3,C,3,QC_Mid,QC,1,1,300.0,300.0,1.31807,300.8311,300.8311,N/A,1.7,99.09,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,28,C4,C,4,QC_Mid,QC,2,1,300.0,300.0,1.30029,293.6968,293.6968,N/A,1.7,99.09,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,29,C5,C,5,SMP-0081,Unknown,1,5,,137.9183,0.19536,29.004,145.0199,Quantifiable,0.64,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,30,C6,C,6,SMP-0081,Unknown,2,5,,137.9183,0.19689,29.2672,146.3361,Quantifiable,0.64,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,31,C7,C,7,SMP-0082,Unknown,1,5,,954.8136,0.98851,191.2912,956.4561,Quantifiable,1.1,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,32,C8,C,8,SMP-0082,Unknown,2,5,,954.8136,0.9777,188.344,941.7199,Quantifiable,1.1,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,33,C9,C,9,SMP-0083,Unknown,1,1,,141.6928,0.81219,146.8742,146.8742,Quantifiable,3.56,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,34,C10,C,10,SMP-0083,Unknown,2,1,,141.6928,0.78069,139.6577,139.6577,Quantifiable,3.56,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,35,C11,C,11,SMP-0084,Unknown,1,5,,198.985,0.26246,40.4679,202.3396,Quantifiable,0.47,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,36,C12,C,12,SMP-0084,Unknown,2,5,,198.985,0.26405,40.7406,203.7028,Quantifiable,0.47,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,37,D1,D,1,STD_250,Standard,1,1,250.0,250.0,1.15344,240.7397,240.7397,N/A,3.63,98.83,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,38,D2,D,2,STD_250,Standard,2,1,250.0,250.0,1.19112,253.4061,253.4061,N/A,3.63,98.83,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,39,D3,D,3,QC_High,QC,1,1,1200.0,1200.0,2.187,1336.7607,1336.7607,N/A,10.62,103.61,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,40,D4,D,4,QC_High,QC,2,1,1200.0,1200.0,2.13012,1149.9892,1149.9892,N/A,10.62,103.61,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,41,D5,D,5,SMP-0085,Unknown,1,10,,11.6293,0.04711,0.9381,9.3807,<LLOQ,141.05,,Review
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,42,D6,D,6,SMP-0085,Unknown,2,10,,11.6293,0.04309,0.0012,0.0124,<LLOQ,141.05,,Review
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,43,D7,D,7,SMP-0086,Unknown,1,1,,2345.3294,2.37737,2811.8741,2811.8741,>ULOQ,12.98,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,44,D8,D,8,SMP-0086,Unknown,2,1,,2345.3294,2.34225,2339.2359,2339.2359,>ULOQ,12.98,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,45,D9,D,9,SMP-0087,Unknown,1,2,,766.4485,1.48291,376.5664,753.1328,Quantifiable,2.78,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,46,D10,D,10,SMP-0087,Unknown,2,2,,766.4485,1.51127,391.6902,783.3804,Quantifiable,2.78,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,47,D11,D,11,SMP-0088,Unknown,1,2,,183.6286,0.54098,90.1098,180.2195,Quantifiable,2.97,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,48,D12,D,12,SMP-0088,Unknown,2,2,,183.6286,0.56119,93.9778,187.9556,Quantifiable,2.97,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,49,E1,E,1,STD_125,Standard,1,1,125.0,125.0,0.72199,126.6979,126.6979,N/A,1.25,100.47,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,50,E2,E,2,STD_125,Standard,2,1,125.0,125.0,0.71165,124.4781,124.4781,N/A,1.25,100.47,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,51,E3,E,3,SMP-0089,Unknown,1,2,,276.4241,0.76486,136.1002,272.2004,Quantifiable,0.99,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,52,E4,E,4,SMP-0089,Unknown,2,2,,276.4241,0.77342,138.0177,276.0355,Quantifiable,0.99,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,53,E5,E,5,SMP-0090,Unknown,1,1,,485.2662,1.67595,496.3743,496.3743,Quantifiable,3.26,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,54,E6,E,6,SMP-0090,Unknown,2,1,,485.2662,1.64479,473.9822,473.9822,Quantifiable,3.26,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,55,E7,E,7,SMP-0091,Unknown,1,1,,30.7305,0.20634,30.8869,30.8869,Quantifiable,1.85,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,56,E8,E,8,SMP-0091,Unknown,2,1,,30.7305,0.20168,30.0877,30.0877,Quantifiable,1.85,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,57,E9,E,9,SMP-0092,Unknown,1,5,,106.3705,0.1494,21.0386,105.1931,Quantifiable,1.47,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,58,E10,E,10,SMP-0092,Unknown,2,5,,106.3705,0.15192,21.4819,107.4094,Quantifiable,1.47,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,59,E11,E,11,SMP-0093,Unknown,1,1,,372.5204,1.47072,370.2835,370.2835,Quantifiable,1.3,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,60,E12,E,12,SMP-0093,Unknown,2,1,,372.5204,1.48403,377.1506,377.1506,Quantifiable,1.3,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,61,F1,F,1,STD_62.5,Standard,1,1,62.5,62.5,0.39528,63.4539,63.4539,N/A,0.09,101.47,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,62,F2,F,2,STD_62.5,Standard,2,1,62.5,62.5,0.39485,63.3774,63.3774,N/A,0.09,101.47,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,63,F3,F,3,SMP-0094,Unknown,1,2,,31.2016,0.1193,15.6777,31.3555,<LLOQ,5.65,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,64,F4,F,4,SMP-0094,Unknown,2,2,,31.2016,0.11268,14.4732,28.9465,<LLOQ,5.65,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,65,F5,F,5,SMP-0095,Unknown,1,5,,54.6812,0.09379,10.9554,54.7771,<LLOQ,3.72,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,66,F6,F,6,SMP-0095,Unknown,2,5,,54.6812,0.09691,11.547,57.7348,<LLOQ,3.72,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,67,F7,F,7,SMP-0096,Unknown,1,5,,186.2486,0.24966,38.2843,191.4216,Quantifiable,3.75,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,68,F8,F,8,SMP-0096,Unknown,2,5,,186.2486,0.23806,36.3056,181.5278,Quantifiable,3.75,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,69,F9,F,9,SMP-0097,Unknown,1,2,,377.4407,0.96889,185.9688,371.9376,Quantifiable,0.69,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,70,F10,F,10,SMP-0097,Unknown,2,2,,377.4407,0.97568,187.7977,375.5954,Quantifiable,0.69,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,71,F11,F,11,SMP-0098,Unknown,1,10,,129.8727,0.10658,13.3511,133.5113,<LLOQ,1.64,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,72,F12,F,12,SMP-0098,Unknown,2,10,,129.8727,0.10492,13.0448,130.4481,<LLOQ,1.64,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,73,G1,G,1,STD_31.25,Standard,1,1,31.25,31.25,0.2117,31.8031,31.8031,N/A,2.15,100.24,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,74,G2,G,2,STD_31.25,Standard,2,1,31.25,31.25,0.20612,30.8491,30.8491,N/A,2.15,100.24,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,75,G3,G,3,SMP-0099,Unknown,1,1,,169.8247,0.90224,168.6378,168.6378,Quantifiable,0.3,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,76,G4,G,4,SMP-0099,Unknown,2,1,,169.8247,0.9051,169.3594,169.3594,Quantifiable,0.3,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,77,G5,G,5,SMP-0100,Unknown,1,1,,43.1924,0.27512,42.6314,42.6314,Quantifiable,1.21,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,78,G6,G,6,SMP-0100,Unknown,2,1,,43.1924,0.27943,43.3669,43.3669,Quantifiable,1.21,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,79,G7,G,7,SMP-0101,Unknown,1,1,,13.5107,0.10446,12.959,12.959,<LLOQ,6.07,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,80,G8,G,8,SMP-0101,Unknown,2,1,,13.5107,0.11076,14.1221,14.1221,<LLOQ,6.07,,Pass
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,81,G9,G,9,SMP-0102,Unknown,1,5,,29.117,0.06322,4.8214,24.1071,<LLOQ,20.13,,Review
PLT-003,BATCH-01,2026-01-11,Analyst_C,ELISA_Reader_02,82,G10,G,10,SMP-0102,Unknown,2,5,,29.117,0.05781,3.6201,18.1006,<LLOQ,20.13,,Review
